   7.96722295352800D-002  -2.28951917522837D-009
   7.94769046576641D-002  -2.31283211733001D-009
   7.92815783247348D-002  -2.33614523313014D-009
   7.90862447152388D-002  -2.35945921742268D-009
   7.88909183823095D-002  -2.38277233322281D-009
   7.86955862281269D-002  -2.40608614381687D-009
   7.85002598951976D-002  -2.42939925961700D-009
   7.83049335622683D-002  -2.45271237541713D-009
   7.81095999527724D-002  -2.47602635970967D-009
   7.79142750751564D-002  -2.49933930181132D-009
   7.77189414656605D-002  -2.52265328610386D-009
   7.75236151327312D-002  -2.54596640190399D-009
   7.73282902551152D-002  -2.56927934400563D-009
   7.71329566456193D-002  -2.59259332829818D-009
   7.69376303126900D-002  -2.61590644409831D-009
   7.67422967031941D-002  -2.63922042839085D-009
   7.65469718255781D-002  -2.66253337049249D-009
   7.63516454926488D-002  -2.68584648629262D-009
   7.61563118831529D-002  -2.70916047058517D-009
   7.59609855502236D-002  -2.73247358638530D-009
   7.57656533960410D-002  -2.75578739697936D-009
   7.55703270631117D-002  -2.77910051277948D-009
   7.53750007301824D-002  -2.80241362857961D-009
   7.51796685759998D-002  -2.82572743917367D-009
   7.49843422430705D-002  -2.84904055497380D-009
   7.47890100888879D-002  -2.87235436556786D-009
   7.45936837559586D-002  -2.89566748136799D-009
   7.43983574230293D-002  -2.91898059716812D-009
   7.42030223582200D-002  -2.94229475515915D-009
   7.40076989359174D-002  -2.96560752356231D-009
   7.38123638711082D-002  -2.98892168155334D-009
   7.36170375381789D-002  -3.01223479735346D-009
   7.34217141158762D-002  -3.03554756575662D-009
   7.32263790510670D-002  -3.05886172374765D-009
   7.30310527181377D-002  -3.08217483954778D-009
   7.28357205639550D-002  -3.10548865014184D-009
   7.26403942310258D-002  -3.12880176594197D-009
   7.24450678980965D-002  -3.15211488174209D-009
   7.22497415651671D-002  -3.17542799754222D-009
   7.20544006791046D-002  -3.19874285032719D-009
   7.18590772568019D-002  -3.22205561873035D-009
   7.16637509238726D-002  -3.24536873453047D-009
   7.14684245909433D-002  -3.26868185033060D-009
   7.12730982580140D-002  -3.29199496613073D-009
   7.10777573719515D-002  -3.31530981891570D-009
   7.08824310390222D-002  -3.33862293471582D-009
   7.06871047060929D-002  -3.36193605051595D-009
   7.04917812837902D-002  -3.38524881891911D-009
   7.02964549508609D-002  -3.40856193471923D-009
   7.01011140647984D-002  -3.43187678750420D-009
   6.99057877318691D-002  -3.45518990330433D-009
   6.97104613989398D-002  -3.47850301910445D-009
   6.95151350660105D-002  -3.50181613490458D-009
   6.93198087330812D-002  -3.52512925070470D-009
   6.91244678470187D-002  -3.54844410348968D-009
   6.89291444247160D-002  -3.57175687189283D-009
   6.87338180917867D-002  -3.59506998769296D-009
   6.85384917588574D-002  -3.61838310349308D-009
   6.83431654259281D-002  -3.64169621929321D-009
   6.81478245398656D-002  -3.66501107207818D-009
   6.79524982069363D-002  -3.68832418787831D-009
   6.77571718740070D-002  -3.71163730367843D-009
   6.75618484517043D-002  -3.73495007208159D-009
   6.73665221187750D-002  -3.75826318788172D-009
   6.71711812327125D-002  -3.78157804066669D-009
   6.69758548997832D-002  -3.80489115646681D-009
   6.67805285668539D-002  -3.82820427226694D-009
   6.65852022339246D-002  -3.85151738806706D-009
   6.63898759009953D-002  -3.87483050386719D-009
   6.61945350149327D-002  -3.89814535665216D-009
   6.59992115926301D-002  -3.92145812505532D-009
   6.58038852597008D-002  -3.94477124085544D-009
   6.56085589267715D-002  -3.96808435665557D-009
   6.54132325938422D-002  -3.99139747245569D-009
   6.52178917077796D-002  -4.01471232524067D-009
   6.50225653748503D-002  -4.03802544104079D-009
   6.48272390419210D-002  -4.06133855684092D-009
   6.46319156196184D-002  -4.08465132524407D-009
   6.44365892866891D-002  -4.10796444104420D-009
   6.42412484006265D-002  -4.13127929382917D-009
   6.40459220676972D-002  -4.15459240962930D-009
   6.38505957347679D-002  -4.17790552542942D-009
   6.36552694018386D-002  -4.20121864122955D-009
   6.34599430689093D-002  -4.22453175702967D-009
   6.32646050934734D-002  -4.24784626241768D-009
   6.30692787605441D-002  -4.27115937821780D-009
   6.28739524276148D-002  -4.29447249401793D-009
   6.26786260946855D-002  -4.31778560981805D-009
   6.24832997617562D-002  -4.34109872561818D-009
   6.22879588756937D-002  -4.36441357840315D-009
   6.20926325427644D-002  -4.38772669420328D-009
   6.18973091204617D-002  -4.41103946260643D-009
   6.17019827875324D-002  -4.43435257840656D-009
   6.15066564546031D-002  -4.45766569420668D-009
   6.13113155685406D-002  -4.48098054699166D-009
   6.11159892356113D-002  -4.50429366279178D-009
   6.09206629026820D-002  -4.52760677859191D-009
   6.07253365697527D-002  -4.55091989439203D-009
   6.05300131474500D-002  -4.57423266279519D-009
   6.03346722613875D-002  -4.59754751558016D-009
   6.01393459284582D-002  -4.62086063138029D-009
   5.99440195955289D-002  -4.64417374718041D-009
   5.97486932625996D-002  -4.66748686298054D-009
   5.95533669296703D-002  -4.69079997878066D-009
   5.93580260436078D-002  -4.71411483156563D-009
   5.91626997106785D-002  -4.73742794736576D-009
   5.89673762883758D-002  -4.76074071576892D-009
   5.87720499554465D-002  -4.78405383156904D-009
   5.85767236225172D-002  -4.80736694736917D-009
   5.83813827364547D-002  -4.83068180015414D-009
   5.81860564035254D-002  -4.85399491595427D-009
   5.79907300705961D-002  -4.87730803175439D-009
   5.77954037376668D-002  -4.90062114755452D-009
   5.76000803153641D-002  -4.92393391595767D-009
   5.74047394293016D-002  -4.94724876874265D-009
   5.72094130963723D-002  -4.97056188454277D-009
   5.70140867634430D-002  -4.99387500034290D-009
   5.68187604305137D-002  -5.01718811614302D-009
   5.66234340975844D-002  -5.04050123194315D-009
   5.64280932115218D-002  -5.06381608472812D-009
   5.62327668785925D-002  -5.08712920052825D-009
   5.60374434562899D-002  -5.11044196893140D-009
   5.58421171233606D-002  -5.13375508473153D-009
   5.56467907904313D-002  -5.15706820053165D-009
   5.54514499043687D-002  -5.18038305331662D-009
   5.52561235714394D-002  -5.20369616911675D-009
   5.50607972385101D-002  -5.22700928491688D-009
   5.48654709055808D-002  -5.25032240071700D-009
   5.46701474832782D-002  -5.27363516912016D-009
   5.44748065972156D-002  -5.29695002190513D-009
   5.42794802642863D-002  -5.32026313770526D-009
   5.40841539313570D-002  -5.34357625350538D-009
   5.38888275984277D-002  -5.36688936930551D-009
   5.36935012654984D-002  -5.39020248510563D-009
   5.34981603794359D-002  -5.41351733789060D-009
   5.33028340465066D-002  -5.43683045369073D-009
   5.31075106242039D-002  -5.46014322209389D-009
   5.29121842912746D-002  -5.48345633789401D-009
   5.27168579583453D-002  -5.50676945369414D-009
   5.25215170722828D-002  -5.53008430647911D-009
   5.23261907393535D-002  -5.55339742227923D-009
   5.21308644064242D-002  -5.57671053807936D-009
   5.19355380734949D-002  -5.60002365387949D-009
   5.17402146511922D-002  -5.62333642228264D-009
   5.15448737651297D-002  -5.64665127506761D-009
   5.13495474322004D-002  -5.66996439086774D-009
   5.11542210992711D-002  -5.69327750666787D-009
   5.09588947663418D-002  -5.71659062246799D-009
   5.07635684334125D-002  -5.73990373826812D-009
   5.05682304579766D-002  -5.76321824365612D-009
   5.03729041250473D-002  -5.78653135945624D-009
   5.01775777921180D-002  -5.80984447525637D-009
   4.99822514591887D-002  -5.83315759105650D-009
   4.97869251262594D-002  -5.85647070685662D-009
   4.95915871508235D-002  -5.87978521224462D-009
   4.93962608178942D-002  -5.90309832804475D-009
   4.92009344849649D-002  -5.92641144384488D-009
   4.90056081520356D-002  -5.94972455964500D-009
   4.88102818191063D-002  -5.97303767544513D-009
   4.86149380224171D-002  -5.99635287562707D-009
   4.84196116894878D-002  -6.01966599142719D-009
   4.82242911778118D-002  -6.04297841243338D-009
   4.80289648448825D-002  -6.06629152823351D-009
   4.78336385119532D-002  -6.08960464403363D-009
   4.76382947152640D-002  -6.11291984421557D-009
   4.74429683823347D-002  -6.13623296001570D-009
   4.72476420494054D-002  -6.15954607581582D-009
   4.70523157164761D-002  -6.18285919161595D-009
   4.68569952048001D-002  -6.20617161262214D-009
   4.66616514081109D-002  -6.22948681280408D-009
   4.64663250751816D-002  -6.25279992860420D-009
   4.62709987422523D-002  -6.27611304440433D-009
   4.60756724093230D-002  -6.29942616020445D-009
   4.58803460763937D-002  -6.32273927600458D-009
   4.56850081009578D-002  -6.34605378139258D-009
   4.54896817680285D-002  -6.36936689719271D-009
   4.52943554350992D-002  -6.39268001299283D-009
   4.50990291021699D-002  -6.41599312879296D-009
   4.49037027692406D-002  -6.43930624459308D-009
   4.47083647938047D-002  -6.46262074998109D-009
   4.45130384608754D-002  -6.48593386578121D-009
   4.43177121279461D-002  -6.50924698158134D-009
   4.41223857950168D-002  -6.53256009738147D-009
   4.39270594620875D-002  -6.55587321318159D-009
   4.37317214866516D-002  -6.57918771856959D-009
   4.35363951537223D-002  -6.60250083436972D-009
   4.33410688207930D-002  -6.62581395016984D-009
   4.31457424878637D-002  -6.64912706596997D-009
   4.29504161549344D-002  -6.67244018177010D-009
   4.27550723582452D-002  -6.69575538195204D-009
   4.25597460253159D-002  -6.71906849775216D-009
   4.23644255136399D-002  -6.74238091875835D-009
   4.21690991807106D-002  -6.76569403455848D-009
   4.19737728477813D-002  -6.78900715035860D-009
   4.17784290510921D-002  -6.81232235054054D-009
   4.15831027181628D-002  -6.83563546634067D-009
   4.13877763852335D-002  -6.85894858214079D-009
   4.11924500523042D-002  -6.88226169794092D-009
   4.09971295406282D-002  -6.90557411894711D-009
   4.08017857439390D-002  -6.92888931912905D-009
   4.06064594110097D-002  -6.95220243492917D-009
   4.04111330780804D-002  -6.97551555072930D-009
   4.02158067451511D-002  -6.99882866652942D-009
   4.00204804122218D-002  -7.02214178232955D-009
   3.98251424367859D-002  -7.04545628771755D-009
   3.96298161038566D-002  -7.06876940351768D-009
   3.94344897709273D-002  -7.09208251931780D-009
   3.92391634379980D-002  -7.11539563511793D-009
   3.90438371050687D-002  -7.13870875091805D-009
   3.88484991296328D-002  -7.16202325630606D-009
   3.86531727967035D-002  -7.18533637210618D-009
   3.84578464637742D-002  -7.20864948790631D-009
   3.82625201308449D-002  -7.23196260370643D-009
   3.80671937979156D-002  -7.25527571950656D-009
   3.78718558224797D-002  -7.27859022489456D-009
   3.76765294895504D-002  -7.30190334069469D-009
   3.74812031566211D-002  -7.32521645649481D-009
   3.72858768236918D-002  -7.34852957229494D-009
   3.70905504907625D-002  -7.37184268809506D-009
   3.68952066940733D-002  -7.39515788827700D-009
   3.66998861823973D-002  -7.41847030928319D-009
   3.65045598494680D-002  -7.44178342508332D-009
   3.63092335165387D-002  -7.46509654088344D-009
   3.61139071836094D-002  -7.48840965668357D-009
   3.59185633869203D-002  -7.51172485686551D-009
   3.57232370539909D-002  -7.53503797266564D-009
   3.55279107210616D-002  -7.55835108846576D-009
   3.53325902093856D-002  -7.58166350947195D-009
   3.51372638764563D-002  -7.60497662527208D-009
   3.49419200797672D-002  -7.62829182545401D-009
   3.47465937468379D-002  -7.65160494125414D-009
   3.45512674139085D-002  -7.67491805705427D-009
   3.43559410809792D-002  -7.69823117285439D-009
   3.41606147480499D-002  -7.72154428865452D-009
   3.39652767726141D-002  -7.74485879404252D-009
   3.37699504396848D-002  -7.76817190984265D-009
   3.35746241067554D-002  -7.79148502564277D-009
   3.33792977738261D-002  -7.81479814144290D-009
   3.31839714408968D-002  -7.83811125724302D-009
   3.29886334654610D-002  -7.86142576263103D-009
   3.27933071325317D-002  -7.88473887843115D-009
   3.25979807996024D-002  -7.90805199423128D-009
   3.24026544666730D-002  -7.93136511003140D-009
   3.22073281337437D-002  -7.95467822583153D-009
   3.20119901583079D-002  -7.97799273121953D-009
   3.18166638253786D-002  -8.00130584701966D-009
   3.16213374924493D-002  -8.02461896281978D-009
   3.14260111595199D-002  -8.04793207861991D-009
   3.12306848265906D-002  -8.07124519442003D-009
   3.10353410299015D-002  -8.09456039460197D-009
   3.08400205182255D-002  -8.11787281560816D-009
   3.06446941852962D-002  -8.14118593140829D-009
   3.04493678523669D-002  -8.16449904720841D-009
   3.02540415194375D-002  -8.18781216300854D-009
   3.00586977227484D-002  -8.21112736319048D-009
   2.98633713898191D-002  -8.23444047899061D-009
   2.96680450568898D-002  -8.25775359479073D-009
   2.94727245452138D-002  -8.28106601579692D-009
   2.92773982122845D-002  -8.30437913159704D-009
   2.90820544155953D-002  -8.32769433177898D-009
   2.88867280826660D-002  -8.35100744757911D-009
   2.86914017497367D-002  -8.37432056337923D-009
   2.84960754168074D-002  -8.39763367917936D-009
   2.83007490838781D-002  -8.42094679497949D-009
   2.81054111084422D-002  -8.44426130036749D-009
   2.79100847755129D-002  -8.46757441616762D-009
   2.77147584425836D-002  -8.49088753196774D-009
   2.75194321096543D-002  -8.51420064776787D-009
   2.73241057767250D-002  -8.53751376356799D-009
   2.71287678012891D-002  -8.56082826895599D-009
   2.69334414683598D-002  -8.58414138475612D-009
   2.67381151354305D-002  -8.60745450055625D-009
   2.65427888025012D-002  -8.63076761635637D-009
   2.63474624695719D-002  -8.65408073215650D-009
   2.61521244941360D-002  -8.67739523754450D-009
   2.59567981612067D-002  -8.70070835334463D-009
   2.57614718282774D-002  -8.72402146914475D-009
   2.55661454953481D-002  -8.74733458494488D-009
   2.53708191624188D-002  -8.77064770074500D-009
   2.51754811869829D-002  -8.79396220613300D-009
   2.49801548540536D-002  -8.81727532193313D-009
   2.47848285211243D-002  -8.84058843773326D-009
   2.45895021881950D-002  -8.86390155353338D-009
   2.43941758552657D-002  -8.88721466933351D-009
   2.41988320585765D-002  -8.91052986951545D-009
   2.40035057256472D-002  -8.93384298531557D-009
   2.38081852139712D-002  -8.95715540632176D-009
   2.36128588810419D-002  -8.98046852212189D-009
   2.34175325481126D-002  -9.00378163792201D-009
   2.32221887514234D-002  -9.02709683810395D-009
   2.30268624184941D-002  -9.05040995390408D-009
   2.28315360855648D-002  -9.07372306970420D-009
   2.26362097526355D-002  -9.09703618550433D-009
   2.24408892409595D-002  -9.12034860651052D-009
   2.22455454442703D-002  -9.14366380669246D-009
   2.20502191113410D-002  -9.16697692249258D-009
   2.18548927784117D-002  -9.19029003829271D-009
   2.16595664454824D-002  -9.21360315409283D-009
   2.14642401125531D-002  -9.23691626989296D-009
   2.12689021371172D-002  -9.26023077528096D-009
   2.10735758041879D-002  -9.28354389108109D-009
   2.08782494712586D-002  -9.30685700688121D-009
   2.06829231383293D-002  -9.33017012268134D-009
   2.04875968054000D-002  -9.35348323848147D-009
   2.02922588299641D-002  -9.37679774386947D-009
   2.00969324970348D-002  -9.40011085966959D-009
   1.99016061641055D-002  -9.42342397546972D-009
   1.97062798311762D-002  -9.44673709126985D-009
   1.95109534982469D-002  -9.47005020706997D-009
   1.93156155228110D-002  -9.49336471245797D-009
   1.91202891898817D-002  -9.51667782825810D-009
   1.89249628569524D-002  -9.53999094405822D-009
   1.87296365240231D-002  -9.56330405985835D-009
   1.85343101910938D-002  -9.58661717565848D-009
   1.83389663944046D-002  -9.60993237584042D-009
   1.81436400614753D-002  -9.63324549164054D-009
   1.79483195497993D-002  -9.65655791264673D-009
   1.77529932168700D-002  -9.67987102844686D-009
   1.75576668839407D-002  -9.70318414424698D-009
   1.73623230872515D-002  -9.72649934442892D-009
   1.71669967543222D-002  -9.74981246022905D-009
   1.69716704213929D-002  -9.77312557602917D-009
   1.67763440884636D-002  -9.79643869182930D-009
   1.65810235767876D-002  -9.81975111283549D-009
   1.63856797800984D-002  -9.84306631301743D-009
   1.61903534471691D-002  -9.86637942881755D-009
   1.59950271142398D-002  -9.88969254461768D-009
   1.57997007813105D-002  -9.91300566041780D-009
   1.56043744483812D-002  -9.93631877621793D-009
   1.54090364729453D-002  -9.95963328160593D-009
   1.52137101400160D-002  -9.98294639740606D-009
   1.50183838070867D-002  -1.00062595132062D-008
   1.48230574741574D-002  -1.00295726290063D-008
   1.46277311412281D-002  -1.00528857448064D-008
   1.44323931657922D-002  -1.00762002501944D-008
   1.42370668328629D-002  -1.00995133659946D-008
   1.40417404999336D-002  -1.01228264817947D-008
   1.38464141670043D-002  -1.01461395975948D-008
   1.36510878340750D-002  -1.01694527133949D-008
   1.34557498586391D-002  -1.01927672187829D-008
   1.32604235257098D-002  -1.02160803345831D-008
   1.30650971927805D-002  -1.02393934503832D-008
   1.28697708598512D-002  -1.02627065661833D-008
   1.26744445269219D-002  -1.02860196819834D-008
   1.24791007302327D-002  -1.03093348821654D-008
   1.22837802185567D-002  -1.03326473031716D-008
   1.20884538856274D-002  -1.03559604189717D-008
   1.18931275526981D-002  -1.03792735347718D-008
   1.16978012197688D-002  -1.04025866505720D-008
   1.15024574230796D-002  -1.04259018507539D-008
   1.13071310901503D-002  -1.04492149665540D-008
   1.11118047572210D-002  -1.04725280823541D-008
   1.09164842455450D-002  -1.04958405033603D-008
   1.07211579126157D-002  -1.05191536191605D-008
   1.05258141159266D-002  -1.05424688193424D-008
   1.03304877829972D-002  -1.05657819351425D-008
   1.01351614500679D-002  -1.05890950509426D-008
   9.93983511713864D-003  -1.06124081667428D-008
   9.74450878420934D-003  -1.06357212825429D-008
   9.54917080877345D-003  -1.06590357879309D-008
   9.35384447584415D-003  -1.06823489037310D-008
   9.15851814291485D-003  -1.07056620195312D-008
   8.96319180998554D-003  -1.07289751353313D-008
   8.76786547705624D-003  -1.07522882511314D-008
   8.57252750162036D-003  -1.07756027565194D-008
   8.37720116869105D-003  -1.07989158723195D-008
   8.18187483576175D-003  -1.08222289881197D-008
   7.98654850283245D-003  -1.08455421039198D-008
   7.79122216990314D-003  -1.08688552197199D-008
   7.59588419446726D-003  -1.08921697251079D-008
   7.40055786153796D-003  -1.09154828409080D-008
   7.20523152860865D-003  -1.09387959567082D-008
   7.00990519567935D-003  -1.09621090725083D-008
   6.81457886275005D-003  -1.09854221883084D-008
   6.61923506606087D-003  -1.10087373884904D-008
   6.42391455438486D-003  -1.10320498094965D-008
   6.22858822145555D-003  -1.10553629252967D-008
   6.03326188852625D-003  -1.10786760410968D-008
   5.83793555559695D-003  -1.11019891568969D-008
   5.64259175890777D-003  -1.11253043570789D-008
   5.44726542597847D-003  -1.11486174728790D-008
   5.25193909304917D-003  -1.11719305886791D-008
   5.05661858137315D-003  -1.11952430096853D-008
   4.86129224844385D-003  -1.12185561254854D-008
   4.66594845175468D-003  -1.12418713256674D-008
   4.47062211882537D-003  -1.12651844414675D-008
   4.27529578589607D-003  -1.12884975572676D-008
   4.07996945296677D-003  -1.13118106730677D-008
   3.88464312003746D-003  -1.13351237888679D-008
   3.68930514460158D-003  -1.13584382942559D-008
   3.49397881167227D-003  -1.13817514100560D-008
   3.29865247874297D-003  -1.14050645258561D-008
   3.10332614581367D-003  -1.14283776416562D-008
   2.90799981288436D-003  -1.14516907574564D-008
   2.71266183744848D-003  -1.14750052628444D-008
   2.51733550451918D-003  -1.14983183786445D-008
   2.32200917158987D-003  -1.15216314944446D-008
